FECHA,NEMO,RAZON_SOCIAL,VOLUMEN,VAR_PRE,CANTIDAD,PRE_CIE,PRE_MAX,PRE_MED,PRE_MEN,V_ACMI_FEC_INSCRIP,PATRI_CON
11/08/2016,PROTECCION,ADMINISTRADORA DE FONDOS DE PENSIONES Y CES PROTECCION,0,0,0,100000,0,0,0,19950616,47052.87
11/08/2016,RCNTELEVI ,R.C.N. TELEVISION S.A.,0,0,0,24100,0,0,0,19980312,39249.1
11/08/2016,RIOPAILA  ,RIOPAILA AGRICOLA S.A.,0,0,0,6144,0,0,0,19830617,5108.24
11/08/2016,RIOPAILIND,RIOPAILA CASTILLA S.A.,0,0,0,0,0,0,0,20060810,8853.56
11/08/2016,SANFELIPE ,COMPANIA AGRICOLA SAN FELIPE S.A.,0,0,0,480,0,0,0,19860619,1078.18
11/08/2016,TERPEL    ,ORGANIZACION TERPEL S.A,0,0,0,9780,0,0,0,20140815,8168.7
11/08/2016,TGLSC     ,TECNOGLASS INC,0,0,0,35500,0,0,0,20160106,10504.95
11/08/2016,TITAN     ,MANUFACTURAS DE CEMENTO S.A.,0,0,0,35000,0,0,0,19410324,62724.84
11/08/2016,VALINDUSTR,VALORES INDUSTRIALES S.A.,0,0,0,5500,0,0,0,19970901,8741.69
11/08/2016,VALOREM   ,VALOREM S.A.,543696336,-0.44,1202868,452,452,452,452,19980105,531.55
11/08/2016,VALSIMESA ,VALORES SIMESA S.A.,0,0,0,1150,0,0,0,20010322,7906.57
11/08/2016,VILLAS    ,BANCO COMERCIAL AV VILLAS S.A.,0,0,0,6300,0,0,0,19941215,6116.74
12/08/2016,AGROCHAL  ,AGROGUACHAL S.A.,0,0,0,506,0,0,0,19860619,1360.33
12/08/2016,BBVACOL   ,BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A.,10686780,0,41103,260,0,260,0,19730824,284.2
12/08/2016,BCOLOMBIA ,BANCOLOMBIA S.A.,1332068520,-0.48,53297,25100,25100,24993.31,24980,19450701,22925.5
12/08/2016,BIOMAX    ,BIOMAX BIOCOMBUSTIBLES S.A.,0,0,0,2000,0,0,0,20091028,1184.78
12/08/2016,BMC       ,BMC BOLSA MERCANTIL DE COLOMBIA,0,0,0,841,0,0,0,20071030,1142.83
12/08/2016,BOGOTA    ,BANCO DE BOGOTA S.A.,271425800,0.03,4664,58600,58600,58195.93,58120,19290401,50263.89
12/08/2016,BVC       ,BOLSA DE VALORES DE COLOMBIA S.A.,2303424,0,123840,18.6,0,18.6,0,20070621,6.17
12/08/2016,CARACOLTV ,CARACOL TELEVISION S.A.,0,0,0,382,0,0,0,19970502,660.91
12/08/2016,CARTON    ,CARTON DE COLOMBIA S.A.,0,0,0,5610,0,0,0,19690523,13240.6
12/08/2016,CELSIA    ,CELSIA S.A E.S.P,260879720,0.78,67462,3880,3880,3867.06,3860,20011008,5680.52
12/08/2016,CEMARGOS  ,CEMENTOS ARGOS S.A.,1159118040,-0.51,99265,11640,11740,11677.01,11640,19620201,6196.02
12/08/2016,CLH       ,CEMEX LATAM HOLDING,2167134080,0.64,175138,12500,12500,12373.87,12320,20121107,7593.43
12/08/2016,CNEC      ,CANACOL ENERGY LTD,826313720,-0.1,84549,9940,9940,9773.19,9640,20100721,6139.86
12/08/2016,COLOMBINA ,COLOMBINA S.A.,0,0,0,319,0,0,0,19871217,470.67
12/08/2016,COLTEJER  ,COLTEJER S.A.,0,0,0,1600,0,0,0,19360501,7982.28
12/08/2016,CONCIVILES,CONSTRUCCIONES CIVILES S.A.,0,0,0,500,0,0,0,19901217,0.01
12/08/2016,CONCONCRET,CONSTRUCTORA CONCRETO S.A,15286790,0,14039,1090,1090,1088.88,1090,19831027,1178.48
12/08/2016,COOMEVAEPS,COOMEVA ENTIDAD PROMOTORA DE SALUD S.A.,0,0,0,0.39,0,0,0,19960223,1
12/08/2016,CORFERIAS ,CORPORACION DE FERIAS Y EXPOSICIONES S.A.,0,0,0,1000,0,0,0,19900328,2720.1
12/08/2016,CORFICOLCF,CORPORACION FINANCIERA COLOMBIANA S.A.,903853860,0.1,23607,38360,38360,38287.54,38140,19921028,21634.61
12/08/2016,DESCAUCANO,ALIMENTOS DERIVADOS DE LA CANA S.A.,0,0,0,709,0,0,0,19961210,2812.42
12/08/2016,ECOPETROL ,ECOPETROL S.A.,5829921320,-0.81,4744230,1220,1235,1228.84,1220,20070822,1104.57
12/08/2016,EEB       ,EMPRESA DE ENERGIA DE BOGOTA S.A. E.S.P.,131763555,-1.09,72711,1815,1820,1812.15,1800,20080708,1239.86
12/08/2016,ELCONDOR  ,CONSTRUCCIONES EL CONDOR S.A,0,0,0,1180,0,0,0,20120305,1594.75
12/08/2016,ELECTULUA ,COMPANIA DE ELECTRICIDAD DE TULUA S.A. E.S.P.,0,0,0,498460,0,0,0,19960327,341939.59
12/08/2016,EMPAQUES  ,COMPANIA DE EMPAQUES S.A.,0,0,0,11000,0,0,0,19680607,16529.12
12/08/2016,ENKA      ,ENKA DE COLOMBIA S.A.,0,0,0,11.8,0,0,0,20070917,31.26
12/08/2016,EPSA      ,EMPRESA DE ENERGIA DEL PACIFICO S.A. E.S.P.,0,0,0,9000,0,0,0,19991203,8064.11
12/08/2016,ESTRA     ,INDUSTRIAS ESTRA S.A.,0,0,0,245,0,0,0,19690327,345.39
12/08/2016,ETB       ,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. E.S.P.,69986093,-0.99,116202,601,617,602.28,601,20030509,548.44
12/08/2016,EXITO     ,ALMACENES EXITO S.A.,2933143640,-1.29,211280,13820,13980,13882.73,13820,19970430,43155.7
12/08/2016,FABRICATO ,FABRICATO  S.A.,7000000,-5.41,500000,14,14,14,14,19340401,62.08
12/08/2016,FAMILIA   ,PRODUCTOS FAMILIA S.A.,756960,0,664,1140,0,1140,0,19981124,1348.03
12/08/2016,FGNTOLIMA ,FONDO GANADERO DEL TOLIMA S.A.,0,0,0,12,0,0,0,19751104,43.07
12/08/2016,GASNATURAL,GAS NATURAL S.A. E.S.P.,0,0,0,120000,0,0,0,19961230,11700.57
12/08/2016,GASORIENTE,GAS NATURAL DEL ORIENTE S.A. E.S.P.,0,0,0,10700,0,0,0,19951127,1215.3
12/08/2016,GRUBOLIVAR,GRUPO BOLIVAR S.A.,0,0,0,51000,0,0,0,19970103,146427.48
12/08/2016,GRUPOARGOS,GRUPO ARGOS S.A.,2599396560,-0.95,137697,18820,19000,18877.66,18820,19410825,26989.27
12/08/2016,GRUPOAVAL ,GRUPO AVAL ACCIONES Y VALORES S.A.,77878255,0,65720,1185,1185,1185,1185,19981116,1070.85
12/08/2016,GRUPOSURA ,GRUPO INVERSIONES SURAMERICANA,3807813300,0.05,99278,38500,38540,38355.06,38260,19450716,43597.61
12/08/2016,HCOLSEL   ,FONDO BURSATIL HORIZONS COLOMBIA SELECT DE SYP,0,0,0,12000,0,0,0,20140527,15000
12/08/2016,ICOLCAP   ,FONDO BURSATIL ISHARES COLCAP,3074910000,-0.3,230000,13347,13381,13369.17,13347,20110706,17160
12/08/2016,INCASTILLA,CASTILLA AGRICOLA S.A.,0,0,0,15100,0,0,0,19830715,9898.91
12/08/2016,INESA     ,INVERSIONES EQUIPOS Y SERVICIOS S.A.,0,0,0,419,0,0,0,19840628,1139.25
12/08/2016,INVENSA   ,INVERSIONES VENECIA S.A.,0,0,0,506,0,0,0,19860623,1638.54
12/08/2016,ISA       ,INTERCONEXION ELECTRICA S.A. E.S.P.,704709830,-0.32,74771,9450,9470,9424.91,9270,20021126,14796.55
12/08/2016,MARLY     ,CLINICA DE MARLY S.A.,0,0,0,5300,0,0,0,19370812,19961.63
12/08/2016,MAYAGUEZ  ,MAYAGUEZ S.A.,0,0,0,6500,0,0,0,19841102,11480.45
12/08/2016,MINEROS   ,MINEROS S.A.,0,0,0,2400,0,0,0,19771116,2288.27
12/08/2016,NUTRESA   ,GRUPO NUTRESA S.A,989880960,0,38746,25560,25560,25547.95,25460,19610321,18070.57
12/08/2016,OCCIDENTE ,BANCO DE OCCIDENTE S.A.,2920000,0,80,36500,0,36500,0,19680827,26777.67
12/08/2016,ODINSA    ,ORGANIZACION DE INGENIERIA INTERNACIONAL S.A.,0,0,0,8690,0,0,0,20050119,8726.01
12/08/2016,ORBIS     ,GRUPO ORBIS S.A,0,0,0,19800,0,0,0,19750718,38484.2
12/08/2016,PAZRIO    ,ACERIAS PAZ DEL RIO S.A.,0,0,0,8,0,0,0,19520101,23.9
12/08/2016,PFAVAL    ,GRUPO AVAL ACCIONES Y VALORES S.A.,4459509500,0,3729420,1195,1200,1195.76,1190,20110512,1070.85
12/08/2016,PFAVH     ,AVIANCA HOLDINGS S.A,1826751120,-0.42,769842,2345,2390,2372.89,2345,20110511,6107.98
12/08/2016,PFBBVACOL ,BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A.,0,0,0,270,0,0,0,19931108,284.2
12/08/2016,PFBCOLOM  ,BANCOLOMBIA S.A.,23127220160,0,853326,27180,27200,27102.44,26980,19950726,22925.5
12/08/2016,PFCARPAK  ,CARVAJAL EMPAQUES S.A,0,0,0,2650,0,0,0,20120502,3805.74
12/08/2016,PFCEMARGOS,CEMENTOS ARGOS S.A.,897079000,-0.18,82746,10900,10900,10841.36,10800,20130413,6196.02
12/08/2016,PFCORFICOL,CORPORACION FINANCIERA COLOMBIANA S.A.,6286240,-4.19,202,31120,31120,31120,31120,19930208,21634.61
12/08/2016,PFDAVVNDA ,BANCO DAVIVIENDA S.A,1811584140,0,66065,27600,27680,27421.24,27020,20101005,21797.35
12/08/2016,PFGRUPOARG,GRUPO ARGOS S.A.,88472200,-0.44,4916,18080,18080,17996.79,17940,20120608,26989.27
12/08/2016,PFGRUPSURA,GRUPO INVERSIONES SURAMERICANA,1341320260,-1.2,35515,37720,38000,37767.71,37600,20111103,43597.61
12/08/2016,PFVILLA051,BANCO COMERCIAL AV VILLAS S.A.,0,0,0,0,0,0,0,20050914,6116.74
12/08/2016,PFVILLA053,BANCO COMERCIAL AV VILLAS S.A.,0,0,0,5014.36,0,0,0,20050929,6116.74
12/08/2016,PFVILLAS  ,BANCO COMERCIAL AV VILLAS S.A.,0,0,0,5680,0,0,0,20000215,6116.74
12/08/2016,PFVILLAS00,BANCO COMERCIAL AV VILLAS S.A.,0,0,0,0,0,0,0,20030401,6116.74
12/08/2016,PFVILLAS01,BANCO COMERCIAL AV VILLAS S.A.,0,0,0,0,0,0,0,20030401,6116.74
12/08/2016,PFVILLASCA,BANCO COMERCIAL AV VILLAS S.A.,0,0,0,2700,0,0,0,20030401,6116.74
12/08/2016,POPULAR   ,BANCO POPULAR S.A.,0,0,0,489,0,0,0,19940526,338.85
12/08/2016,PROMIGAS  ,PROMIGAS S.A. E.S.P.,0,0,0,4500,0,0,0,19900822,2578.88
12/08/2016,PROTECCION,ADMINISTRADORA DE FONDOS DE PENSIONES Y CES PROTECCION,0,0,0,100000,0,0,0,19950616,47052.87
12/08/2016,RCNTELEVI ,R.C.N. TELEVISION S.A.,0,0,0,24100,0,0,0,19980312,39249.1
12/08/2016,RIOPAILA  ,RIOPAILA AGRICOLA S.A.,0,0,0,6144,0,0,0,19830617,5108.24
12/08/2016,RIOPAILIND,RIOPAILA CASTILLA S.A.,0,0,0,0,0,0,0,20060810,8853.56
12/08/2016,SANFELIPE ,COMPANIA AGRICOLA SAN FELIPE S.A.,0,0,0,480,0,0,0,19860619,1078.18
12/08/2016,TERPEL    ,ORGANIZACION TERPEL S.A,0,0,0,9780,0,0,0,20140815,8168.7
12/08/2016,TGLSC     ,TECNOGLASS INC,0,0,0,35500,0,0,0,20160106,10504.95
12/08/2016,TITAN     ,MANUFACTURAS DE CEMENTO S.A.,0,0,0,35000,0,0,0,19410324,62724.84
12/08/2016,VALINDUSTR,VALORES INDUSTRIALES S.A.,0,0,0,5500,0,0,0,19970901,8741.69
12/08/2016,VALOREM   ,VALOREM S.A.,0,0,0,452,0,0,0,19980105,531.55
12/08/2016,VALSIMESA ,VALORES SIMESA S.A.,0,0,0,1150,0,0,0,20010322,7906.57
12/08/2016,VILLAS    ,BANCO COMERCIAL AV VILLAS S.A.,0,0,0,6300,0,0,0,19941215,6116.74
16/08/2016,AGROCHAL  ,AGROGUACHAL S.A.,0,0,0,506,0,0,0,19860619,1360.33
16/08/2016,BBVACOL   ,BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A.,0,0,0,260,0,0,0,19730824,284.2
16/08/2016,BCOLOMBIA ,BANCOLOMBIA S.A.,5737738620,1.51,226186,25480,25480,25367.35,25220,19450701,22925.5
16/08/2016,BIOMAX    ,BIOMAX BIOCOMBUSTIBLES S.A.,0,0,0,2000,0,0,0,20091028,1184.78
16/08/2016,BMC       ,BMC BOLSA MERCANTIL DE COLOMBIA,0,0,0,841,0,0,0,20071030,1142.83
16/08/2016,BOGOTA    ,BANCO DE BOGOTA S.A.,862948880,1.54,14650,59500,59500,58904.36,58600,19290401,50263.89
16/08/2016,BVC       ,BOLSA DE VALORES DE COLOMBIA S.A.,96133312,2.69,5072480,19.1,19.1,18.95,18.7,20070621,6.17
16/08/2016,CARACOLTV ,CARACOL TELEVISION S.A.,0,0,0,382,0,0,0,19970502,660.91
16/08/2016,CARTON    ,CARTON DE COLOMBIA S.A.,23806200,5.88,4000,5940,5940,5951.55,5940,19690523,13240.6
16/08/2016,CELSIA    ,CELSIA S.A E.S.P,4686203805,0.9,1198310,3915,3930,3910.68,3890,20011008,5680.52
16/08/2016,CEMARGOS  ,CEMENTOS ARGOS S.A.,10218576520,2.06,862544,11880,11880,11847.02,11640,19620201,6196.02
16/08/2016,CLH       ,CEMEX LATAM HOLDING,6995815180,1.6,553246,12700,12760,12645.04,12380,20121107,7593.43
16/08/2016,CNEC      ,CANACOL ENERGY LTD,2060819390,-5.23,216993,9420,9620,9497.17,9420,20100721,6139.86
16/08/2016,COLOMBINA ,COLOMBINA S.A.,0,0,0,319,0,0,0,19871217,470.67
16/08/2016,COLTEJER  ,COLTEJER S.A.,0,0,0,1600,0,0,0,19360501,7982.28
16/08/2016,CONCIVILES,CONSTRUCCIONES CIVILES S.A.,0,0,0,500,0,0,0,19901217,0.01
16/08/2016,CONCONCRET,CONSTRUCTORA CONCRETO S.A,270159265,2.75,243182,1120,1120,1110.93,1105,19831027,1178.48
16/08/2016,COOMEVAEPS,COOMEVA ENTIDAD PROMOTORA DE SALUD S.A.,0,0,0,0.39,0,0,0,19960223,1
16/08/2016,CORFERIAS ,CORPORACION DE FERIAS Y EXPOSICIONES S.A.,0,0,0,1000,0,0,0,19900328,2720.1
16/08/2016,CORFICOLCF,CORPORACION FINANCIERA COLOMBIANA S.A.,5777179820,0.1,150615,38400,38400,38357.27,38300,19921028,21634.61
16/08/2016,DESCAUCANO,ALIMENTOS DERIVADOS DE LA CANA S.A.,0,0,0,709,0,0,0,19961210,2812.42
16/08/2016,ECOPETROL ,ECOPETROL S.A.,14799519565,4.51,11703119,1275,1280,1264.58,1230,20070822,1104.57
16/08/2016,EEB       ,EMPRESA DE ENERGIA DE BOGOTA S.A. E.S.P.,1549848470,1.65,843341,1845,1850,1837.75,1825,20080708,1239.86
16/08/2016,ELCONDOR  ,CONSTRUCCIONES EL CONDOR S.A,0,0,0,1180,0,0,0,20120305,1594.75
16/08/2016,ELECTULUA ,COMPANIA DE ELECTRICIDAD DE TULUA S.A. E.S.P.,0,0,0,498460,0,0,0,19960327,341939.59
16/08/2016,EMPAQUES  ,COMPANIA DE EMPAQUES S.A.,0,0,0,11000,0,0,0,19680607,16529.12
16/08/2016,ENKA      ,ENKA DE COLOMBIA S.A.,5026862.5,0,434075,11.8,0,11.58,0,20070917,31.26
16/08/2016,EPSA      ,EMPRESA DE ENERGIA DEL PACIFICO S.A. E.S.P.,0,0,0,9000,0,0,0,19991203,8064.11
16/08/2016,ESTRA     ,INDUSTRIAS ESTRA S.A.,0,0,0,245,0,0,0,19690327,345.39
16/08/2016,ETB       ,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. E.S.P.,303727989,0.17,502558,602,613,604.36,597,20030509,548.44
16/08/2016,EXITO     ,ALMACENES EXITO S.A.,5261369400,1.16,376382,13980,14140,13978.8,13800,19970430,43155.7
16/08/2016,FABRICATO ,FABRICATO  S.A.,77616000,5,5280000,14.7,14.7,14.7,14.7,19340401,62.08
16/08/2016,FAMILIA   ,PRODUCTOS FAMILIA S.A.,0,0,0,1140,0,0,0,19981124,1348.03
16/08/2016,FGNTOLIMA ,FONDO GANADERO DEL TOLIMA S.A.,0,0,0,12,0,0,0,19751104,43.07
16/08/2016,GASNATURAL,GAS NATURAL S.A. E.S.P.,0,0,0,120000,0,0,0,19961230,11700.57
16/08/2016,GASORIENTE,GAS NATURAL DEL ORIENTE S.A. E.S.P.,0,0,0,10700,0,0,0,19951127,1215.3
16/08/2016,GRUBOLIVAR,GRUPO BOLIVAR S.A.,1378000,0,26,51000,0,53000,0,19970103,146427.48
16/08/2016,GRUPOARGOS,GRUPO ARGOS S.A.,5090887500,2.23,265374,19240,19300,19183.82,18540,19410825,26989.27
16/08/2016,GRUPOAVAL ,GRUPO AVAL ACCIONES Y VALORES S.A.,251523200,1.27,209620,1200,1200,1199.9,1200,19981116,1070.85
16/08/2016,GRUPOSURA ,GRUPO INVERSIONES SURAMERICANA,14702540080,0.31,381555,38620,38780,38533.21,38400,19450716,43597.61
16/08/2016,HCOLSEL   ,FONDO BURSATIL HORIZONS COLOMBIA SELECT DE SYP,0,0,0,12000,0,0,0,20140527,15000
16/08/2016,ICOLCAP   ,FONDO BURSATIL ISHARES COLCAP,28825254840,1.66,2131680,13568,13568,13522.32,13440,20110706,17160
16/08/2016,INCASTILLA,CASTILLA AGRICOLA S.A.,0,0,0,15100,0,0,0,19830715,9898.91
16/08/2016,INESA     ,INVERSIONES EQUIPOS Y SERVICIOS S.A.,0,0,0,419,0,0,0,19840628,1139.25
16/08/2016,INVENSA   ,INVERSIONES VENECIA S.A.,0,0,0,506,0,0,0,19860623,1638.54
16/08/2016,ISA       ,INTERCONEXION ELECTRICA S.A. E.S.P.,7275053400,2.65,760505,9700,9700,9566.08,9320,20021126,14796.55
16/08/2016,MARLY     ,CLINICA DE MARLY S.A.,0,0,0,5300,0,0,0,19370812,19961.63
16/08/2016,MAYAGUEZ  ,MAYAGUEZ S.A.,0,0,0,6500,0,0,0,19841102,11480.45
16/08/2016,MINEROS   ,MINEROS S.A.,0,0,0,2400,0,0,0,19771116,2288.27
16/08/2016,NUTRESA   ,GRUPO NUTRESA S.A,11903491420,1.72,463116,26000,26000,25703.05,25500,19610321,18070.57
16/08/2016,OCCIDENTE ,BANCO DE OCCIDENTE S.A.,0,0,0,36500,0,0,0,19680827,26777.67
16/08/2016,ODINSA    ,ORGANIZACION DE INGENIERIA INTERNACIONAL S.A.,89603120,-0.12,10634,8680,8680,8426.1,8410,20050119,8726.01
16/08/2016,ORBIS     ,GRUPO ORBIS S.A,0,0,0,19800,0,0,0,19750718,38484.2
16/08/2016,PAZRIO    ,ACERIAS PAZ DEL RIO S.A.,23188869.4,-23.75,3801454,6.1,6.1,6.1,6.1,19520101,23.9
16/08/2016,PFAVAL    ,GRUPO AVAL ACCIONES Y VALORES S.A.,7958242645,0.42,6637467,1200,1200,1198.99,1195,20110512,1070.85
16/08/2016,PFAVH     ,AVIANCA HOLDINGS S.A,595069645,-0.64,253759,2330,2380,2345.02,2330,20110511,6107.98
16/08/2016,PFBBVACOL ,BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A.,0,0,0,270,0,0,0,19931108,284.2
16/08/2016,PFBCOLOM  ,BANCOLOMBIA S.A.,45339578960,0.74,1658264,27380,27420,27341.59,27200,19950726,22925.5
16/08/2016,PFCARPAK  ,CARVAJAL EMPAQUES S.A,0,0,0,2650,0,0,0,20120502,3805.74
16/08/2016,PFCEMARGOS,CEMENTOS ARGOS S.A.,10882955980,0.92,992655,11000,11020,10963.48,10720,20130413,6196.02
16/08/2016,PFCORFICOL,CORPORACION FINANCIERA COLOMBIANA S.A.,238350800,0.26,7643,31200,31200,31185.5,31120,19930208,21634.61
16/08/2016,PFDAVVNDA ,BANCO DAVIVIENDA S.A,4244136600,0.72,153802,27800,27800,27594.81,27440,20101005,21797.35
16/08/2016,PFGRUPOARG,GRUPO ARGOS S.A.,1571080120,2.32,85670,18500,18500,18338.74,18100,20120608,26989.27
16/08/2016,PFGRUPSURA,GRUPO INVERSIONES SURAMERICANA,5207496840,0.8,137000,38020,38100,38010.93,37620,20111103,43597.61
16/08/2016,PFVILLA051,BANCO COMERCIAL AV VILLAS S.A.,0,0,0,0,0,0,0,20050914,6116.74
16/08/2016,PFVILLA053,BANCO COMERCIAL AV VILLAS S.A.,0,0,0,5014.36,0,0,0,20050929,6116.74
16/08/2016,PFVILLAS  ,BANCO COMERCIAL AV VILLAS S.A.,0,0,0,5680,0,0,0,20000215,6116.74
16/08/2016,PFVILLAS00,BANCO COMERCIAL AV VILLAS S.A.,0,0,0,0,0,0,0,20030401,6116.74
16/08/2016,PFVILLAS01,BANCO COMERCIAL AV VILLAS S.A.,0,0,0,0,0,0,0,20030401,6116.74
16/08/2016,PFVILLASCA,BANCO COMERCIAL AV VILLAS S.A.,0,0,0,2700,0,0,0,20030401,6116.74
16/08/2016,POPULAR   ,BANCO POPULAR S.A.,0,0,0,489,0,0,0,19940526,338.85
16/08/2016,PROMIGAS  ,PROMIGAS S.A. E.S.P.,0,0,0,4500,0,0,0,19900822,2578.88
16/08/2016,PROTECCION,ADMINISTRADORA DE FONDOS DE PENSIONES Y CES PROTECCION,0,0,0,100000,0,0,0,19950616,47052.87
16/08/2016,RCNTELEVI ,R.C.N. TELEVISION S.A.,0,0,0,24100,0,0,0,19980312,39249.1
16/08/2016,RIOPAILA  ,RIOPAILA AGRICOLA S.A.,0,0,0,6144,0,0,0,19830617,5108.24
16/08/2016,RIOPAILIND,RIOPAILA CASTILLA S.A.,0,0,0,0,0,0,0,20060810,8853.56
16/08/2016,SANFELIPE ,COMPANIA AGRICOLA SAN FELIPE S.A.,0,0,0,480,0,0,0,19860619,1078.18
16/08/2016,TERPEL    ,ORGANIZACION TERPEL S.A,33320000,0.2,3400,9800,9800,9800,9800,20140815,8168.7
16/08/2016,TGLSC     ,TECNOGLASS INC,0,0,0,35500,0,0,0,20160106,10504.95
16/08/2016,TITAN     ,MANUFACTURAS DE CEMENTO S.A.,0,0,0,35000,0,0,0,19410324,62724.84
16/08/2016,VALINDUSTR,VALORES INDUSTRIALES S.A.,0,0,0,5500,0,0,0,19970901,8741.69
16/08/2016,VALOREM   ,VALOREM S.A.,62700,0,150,452,0,418,0,19980105,531.55
16/08/2016,VALSIMESA ,VALORES SIMESA S.A.,0,0,0,1150,0,0,0,20010322,7906.57
16/08/2016,VILLAS    ,BANCO COMERCIAL AV VILLAS S.A.,0,0,0,6300,0,0,0,19941215,6116.74
17/08/2016,AGROCHAL  ,AGROGUACHAL S.A.,0,0,0,506,0,0,0,19860619,1360.33
17/08/2016,BBVACOL   ,BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A.,11610000,3.85,43000,270,270,270,270,19730824,284.2
17/08/2016,BCOLOMBIA ,BANCOLOMBIA S.A.,5103515780,-0.63,201611,25320,25380,25313.68,25220,19450701,22925.5
17/08/2016,BIOMAX    ,BIOMAX BIOCOMBUSTIBLES S.A.,0,0,0,2000,0,0,0,20091028,1184.78
17/08/2016,BMC       ,BMC BOLSA MERCANTIL DE COLOMBIA,0,0,0,841,0,0,0,20071030,1142.83
17/08/2016,BOGOTA    ,BANCO DE BOGOTA S.A.,539779280,0.24,9073,59640,59640,59492.92,59300,19290401,50263.89
17/08/2016,BVC       ,BOLSA DE VALORES DE COLOMBIA S.A.,165202538.9,1.57,8623628,19.4,19.4,19.16,19,20070621,6.17
17/08/2016,CARACOLTV ,CARACOL TELEVISION S.A.,0,0,0,382,0,0,0,19970502,660.91
17/08/2016,CARTON    ,CARTON DE COLOMBIA S.A.,0,0,0,5940,0,0,0,19690523,13240.6
17/08/2016,CELSIA    ,CELSIA S.A E.S.P,4814409620,0.89,1222834,3950,3960,3937.09,3915,20011008,5680.52
17/08/2016,CEMARGOS  ,CEMENTOS ARGOS S.A.,6323505140,-0.67,535996,11800,11960,11797.67,11720,19620201,6196.02
17/08/2016,CLH       ,CEMEX LATAM HOLDING,1456584000,-0.47,114948,12640,12720,12671.68,12420,20121107,7593.43
17/08/2016,CNEC      ,CANACOL ENERGY LTD,2267080470,-1.7,245169,9260,9470,9247.01,9180,20100721,6139.86
17/08/2016,COLOMBINA ,COLOMBINA S.A.,0,0,0,319,0,0,0,19871217,470.67
17/08/2016,COLTEJER  ,COLTEJER S.A.,201235,0,167,1600,0,1205,0,19360501,7982.28
17/08/2016,CONCIVILES,CONSTRUCCIONES CIVILES S.A.,0,0,0,500,0,0,0,19901217,0.01
17/08/2016,CONCONCRET,CONSTRUCTORA CONCRETO S.A,166452995,-1.34,149269,1105,1120,1115.12,1105,19831027,1178.48
17/08/2016,COOMEVAEPS,COOMEVA ENTIDAD PROMOTORA DE SALUD S.A.,0,0,0,0.39,0,0,0,19960223,1
17/08/2016,CORFERIAS ,CORPORACION DE FERIAS Y EXPOSICIONES S.A.,0,0,0,1000,0,0,0,19900328,2720.1
17/08/2016,CORFICOLCF,CORPORACION FINANCIERA COLOMBIANA S.A.,2573317880,-0.63,67274,38160,38380,38251.3,38160,19921028,21634.61
17/08/2016,DESCAUCANO,ALIMENTOS DERIVADOS DE LA CANA S.A.,0,0,0,709,0,0,0,19961210,2812.42
17/08/2016,ECOPETROL ,ECOPETROL S.A.,21263723055,3.53,16521484,1320,1320,1287.03,1265,20070822,1104.57
17/08/2016,EEB       ,EMPRESA DE ENERGIA DE BOGOTA S.A. E.S.P.,751273610,0.81,405985,1860,1860,1850.5,1845,20080708,1239.86
17/08/2016,ELCONDOR  ,CONSTRUCCIONES EL CONDOR S.A,25923780,-1.69,22175,1160,1180,1169.05,1160,20120305,1594.75
17/08/2016,ELECTULUA ,COMPANIA DE ELECTRICIDAD DE TULUA S.A. E.S.P.,0,0,0,498460,0,0,0,19960327,341939.59
17/08/2016,EMPAQUES  ,COMPANIA DE EMPAQUES S.A.,0,0,0,11000,0,0,0,19680607,16529.12
17/08/2016,ENKA      ,ENKA DE COLOMBIA S.A.,118015440.7,0.85,10089953,11.9,11.9,11.7,11.6,20070917,31.26
17/08/2016,EPSA      ,EMPRESA DE ENERGIA DEL PACIFICO S.A. E.S.P.,0,0,0,9000,0,0,0,19991203,8064.11
17/08/2016,ESTRA     ,INDUSTRIAS ESTRA S.A.,0,0,0,245,0,0,0,19690327,345.39
17/08/2016,ETB       ,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. E.S.P.,37420363,1,61492,608,609,608.54,608,20030509,548.44
17/08/2016,EXITO     ,ALMACENES EXITO S.A.,3815497520,0,272477,13980,14100,14003.01,13960,19970430,43155.7
17/08/2016,FABRICATO ,FABRICATO  S.A.,0,0,0,14.7,0,0,0,19340401,62.08
17/08/2016,FAMILIA   ,PRODUCTOS FAMILIA S.A.,0,0,0,1140,0,0,0,19981124,1348.03
17/08/2016,FGNTOLIMA ,FONDO GANADERO DEL TOLIMA S.A.,0,0,0,12,0,0,0,19751104,43.07
17/08/2016,GASNATURAL,GAS NATURAL S.A. E.S.P.,0,0,0,120000,0,0,0,19961230,11700.57
17/08/2016,GASORIENTE,GAS NATURAL DEL ORIENTE S.A. E.S.P.,0,0,0,10700,0,0,0,19951127,1215.3
17/08/2016,GRUBOLIVAR,GRUPO BOLIVAR S.A.,19434600,4.12,366,53100,53100,53100,53100,19970103,146427.48
